planet_name,star_system,distance_from_earth_ly,mass_earth_masses,radius_km,orbital_period_days,surface_temp_c,has_rings,number_of_moons,gravity_m_s2,escape_velocity_km_s,atmosphere_type,discovered_year,discovering_mission,habitable,water_presence,magnetic_field,axial_tilt_deg,rotation_period_hours,radiation_level
Venus,Alpha Centauri,411.82,23.19,3770.0,2803.7,143.2,False,70,3.0,7.72,None,1707,Galileo,False,Ice,False,53.65,173.62,118.96
Jupiter,Sol,651.01,22.77,62404.0,5603.8,392.7,False,41,29.88,40.89,Thin,1986,Cassini,False,Ice,True,80.4,475.85,494.33
Earth,Betelgeuse,545.48,285.43,69445.0,3502.7,382.4,True,47,9.38,42.42,Toxic,1898,Hubble,True,None,True,15.48,971.44,250.43
Jupiter,Betelgeuse,62.37,89.26,21291.0,9332.0,82.5,False,73,5.33,43.53,Toxic,1646,Hubble,True,Liquid,True,37.86,375.5,97.08
Neptune,Proxima Centauri,512.55,27.71,15512.0,9230.3,33.3,False,80,7.99,43.98,Thin,1698,Apollo,True,Ice,False,74.96,374.72,238.53
Mars,Proxima Centauri,806.42,179.75,53810.0,5048.6,144.3,False,29,28.15,1.0,Thin,1613,Galileo,False,Liquid,False,1.73,199.06,433.21
Mercury,Sol,459.29,187.13,18459.0,3312.4,200.9,False,20,16.08,57.28,None,1793,Voyager,True,Liquid,False,10.1,118.75,10.9
Jupiter,Sol,52.05,194.59,60724.0,7384.5,-33.2,False,59,11.58,49.04,Toxic,1756,Voyager,True,Liquid,True,89.15,741.6,339.78
Jupiter,Sirius,786.3,80.29,8096.0,415.3,355.8,False,12,26.33,54.33,None,1987,Voyager,False,None,False,25.24,771.18,273.98
Mercury,Proxima Centauri,201.44,4.63,9691.0,4774.0,140.5,False,0,12.45,1.92,Thin,1753,JWST,True,Liquid,True,87.8,969.17,84.78
Mars,Alpha Centauri,258.69,289.51,68561.0,3396.4,33.8,True,64,10.72,56.1,Thick,1714,Cassini,False,Liquid,True,16.43,774.55,408.74
Venus,Betelgeuse,164.79,75.34,47495.0,9209.3,-125.2,True,32,7.01,48.78,Thick,1995,Galileo,True,Vapor,True,32.5,247.14,184.44
Jupiter,Sol,330.28,202.84,59435.0,169.4,-32.8,True,37,11.96,50.4,Thick,1857,Voyager,False,Vapor,True,67.76,44.92,146.9
Mercury,Betelgeuse,756.78,212.02,23379.0,5550.5,464.5,True,24,10.18,6.5,Thin,1744,Cassini,True,Vapor,True,59.2,985.51,414.06
Neptune,Betelgeuse,519.43,183.04,47677.0,7419.6,13.6,True,25,20.64,44.59,None,1890,Hubble,True,Ice,True,52.3,343.75,319.26
Neptune,Sirius,204.96,93.94,42003.0,4875.9,-81.8,True,76,9.4,57.64,Toxic,1609,Apollo,False,Ice,True,47.69,315.41,449.13
Earth,Proxima Centauri,877.84,81.4,42617.0,899.8,122.5,True,58,17.74,41.03,Thin,1967,Galileo,False,Vapor,False,75.91,906.43,314.94
Mercury,Sol,879.59,179.34,48095.0,9726.0,15.0,True,91,2.91,34.66,Thick,1813,Galileo,False,None,True,21.15,587.17,370.41
Earth,Betelgeuse,870.59,259.84,40700.0,5204.2,-175.4,True,32,6.55,56.79,None,1832,JWST,False,None,False,39.82,218.8,418.22
Neptune,Sol,238.87,284.03,30605.0,6161.2,26.2,False,40,12.81,27.13,Toxic,1770,Hubble,False,Vapor,True,13.99,889.65,27.37
Mars,Alpha Centauri,451.29,31.86,20039.0,2404.3,180.9,False,29,28.17,36.36,Toxic,1620,Galileo,True,Ice,True,53.63,993.39,388.02
Venus,Sirius,984.99,46.53,54032.0,4860.8,186.2,True,56,11.94,29.1,Thin,1614,JWST,False,Ice,True,22.55,91.25,306.85
Mercury,Alpha Centauri,772.04,283.43,16613.0,4320.0,49.6,False,48,20.26,56.04,Thin,2018,JWST,False,None,False,30.05,862.94,34.75
Uranus,Sol,27.26,220.99,48772.0,795.2,113.1,False,47,8.4,5.49,Toxic,1967,JWST,False,Liquid,True,42.41,393.56,254.29
Neptune,Sol,65.3,264.91,17100.0,1106.3,475.9,True,71,4.68,30.57,Toxic,1725,Galileo,False,None,True,2.41,526.45,41.23
Neptune,Proxima Centauri,463.98,60.87,44148.0,8382.9,64.1,True,48,2.7,41.53,Thick,1940,Galileo,True,Liquid,False,8.27,915.24,367.97
Uranus,Betelgeuse,909.23,176.32,52548.0,2436.2,-19.2,True,46,9.86,47.72,Toxic,1940,Galileo,True,Ice,False,61.73,973.51,273.25
Saturn,Betelgeuse,538.75,210.37,16091.0,1989.8,-29.6,False,55,5.57,35.4,Thin,1812,Cassini,True,Ice,False,38.61,265.85,476.79
Neptune,Alpha Centauri,497.86,204.07,5136.0,5073.9,120.4,False,64,6.05,54.63,None,1787,JWST,True,Vapor,False,77.83,216.79,91.57
Jupiter,Sirius,105.56,122.5,10037.0,7699.0,331.7,True,11,23.06,56.58,Thick,1771,Cassini,True,Ice,True,62.52,85.11,303.02
Mars,Betelgeuse,656.81,4.72,42814.0,666.4,-55.8,False,68,1.46,4.79,Thick,1846,Apollo,False,Liquid,True,0.73,563.99,105.79
Mercury,Proxima Centauri,822.12,174.92,59612.0,5789.2,296.5,False,87,17.18,24.74,Toxic,1604,Galileo,True,None,False,55.5,18.54,307.03
Uranus,Alpha Centauri,380.48,76.01,4105.0,1236.1,-185.2,False,5,12.0,2.38,None,1830,Hubble,True,Vapor,True,8.44,414.84,361.32
Jupiter,Alpha Centauri,775.63,135.13,51656.0,412.8,93.3,True,88,15.69,20.44,Thick,1800,Voyager,False,Liquid,False,70.28,78.02,361.15
Uranus,Proxima Centauri,964.48,287.28,24551.0,574.8,343.1,False,64,17.32,32.68,Thin,1972,Apollo,False,None,False,89.24,408.2,407.54
Mercury,Sirius,203.85,119.77,34018.0,8349.9,37.1,False,24,10.09,54.74,Toxic,2001,Voyager,True,None,False,47.81,44.73,426.78
Earth,Proxima Centauri,523.38,251.96,65091.0,1223.8,194.6,False,0,9.56,50.95,Thin,1748,Voyager,True,None,True,61.45,836.04,38.64
Mercury,Sirius,287.21,56.64,23906.0,499.3,-56.5,False,31,22.27,8.52,Toxic,1671,Galileo,False,Ice,False,21.36,213.69,171.63
Saturn,Proxima Centauri,792.88,201.77,33108.0,4407.1,319.4,False,2,26.27,6.49,Thick,1825,Hubble,True,None,True,39.38,331.67,343.56
Mercury,Proxima Centauri,577.64,293.1,1944.0,8447.7,-163.4,False,48,6.58,35.77,Toxic,1673,Voyager,False,Ice,True,77.05,870.7,249.29
Mercury,Sol,634.62,30.66,6630.0,2661.0,396.8,False,18,3.83,32.39,None,1906,JWST,False,None,True,15.07,747.53,95.34
Saturn,Alpha Centauri,797.93,2.6,18843.0,4246.0,-61.3,True,59,27.04,16.72,Thin,1768,Voyager,True,None,False,23.9,222.94,276.35
Mars,Proxima Centauri,396.03,130.13,2922.0,447.2,412.1,True,28,11.15,54.07,None,1848,Apollo,True,Ice,True,40.09,76.54,203.72
Neptune,Proxima Centauri,915.1,27.88,44565.0,4518.3,46.8,False,49,16.99,55.71,Thin,1879,Hubble,True,Ice,False,64.1,717.1,195.02
Mercury,Betelgeuse,533.08,224.54,30421.0,5797.3,305.9,True,1,11.43,24.75,Thin,1751,Hubble,False,Liquid,True,33.83,393.75,404.88
Saturn,Alpha Centauri,158.04,274.37,38822.0,5730.5,23.5,False,72,4.65,53.53,Toxic,1823,Voyager,False,None,True,83.5,767.25,203.8
Jupiter,Betelgeuse,695.93,130.26,13051.0,3357.6,434.1,False,55,18.09,23.65,Thick,1824,Hubble,True,Ice,True,8.5,448.07,13.23
Earth,Alpha Centauri,793.28,77.69,21419.0,3189.6,-111.4,False,16,16.23,44.47,Thick,1637,Apollo,True,Liquid,False,33.37,349.27,29.03
Earth,Betelgeuse,316.83,130.38,46804.0,1110.9,-75.0,True,59,6.89,29.08,None,1643,Apollo,True,Liquid,False,63.81,453.95,428.12
Mercury,Proxima Centauri,857.19,217.06,67606.0,3699.6,145.1,False,35,14.1,8.23,Toxic,1784,Apollo,False,Ice,False,20.34,749.82,480.3
Mars,Proxima Centauri,906.15,2.82,4479.0,1040.0,-142.6,False,60,24.11,55.75,Thick,1840,JWST,False,None,False,59.08,902.71,344.2
Mars,Sol,276.98,176.88,62437.0,7677.6,-62.8,True,16,18.12,27.79,Thin,2017,Galileo,False,Liquid,True,14.78,54.52,182.18
Jupiter,Betelgeuse,983.52,184.03,40805.0,9664.4,460.6,True,48,3.81,44.33,Thin,1930,Voyager,True,None,True,5.04,526.49,469.3
Mercury,Sirius,140.8,191.34,39910.0,9702.2,483.5,False,75,16.89,22.66,Toxic,1950,Hubble,False,None,False,10.89,37.67,331.4
Earth,Sol,202.1,72.68,35519.0,8657.5,63.4,True,59,21.38,2.11,None,1809,Apollo,False,Liquid,False,83.7,471.07,422.17
Mars,Betelgeuse,184.31,214.24,5788.0,6027.9,446.3,True,19,23.99,6.93,Toxic,1622,Voyager,True,Ice,False,49.66,885.86,382.93
Mercury,Betelgeuse,894.0,27.51,7202.0,7023.6,181.4,False,49,19.24,30.28,None,1723,Voyager,False,None,False,71.67,364.78,189.57
Uranus,Sol,654.33,59.86,42463.0,2887.8,-11.2,False,2,5.43,41.71,Toxic,1685,Galileo,True,Vapor,True,29.94,932.79,239.35
Mars,Proxima Centauri,152.19,263.25,24526.0,6326.2,291.7,False,42,21.6,20.75,Thin,1642,JWST,False,Ice,False,53.34,632.46,93.07
Saturn,Betelgeuse,440.38,221.64,64291.0,4583.7,261.2,True,56,20.64,42.03,Toxic,1639,Hubble,True,Liquid,False,44.55,934.48,146.01
Uranus,Proxima Centauri,615.34,4.22,29055.0,4846.1,492.4,True,49,1.71,42.22,Thick,1902,JWST,True,Vapor,True,85.12,758.38,389.06
Neptune,Sol,83.56,74.59,10886.0,7589.9,-14.5,True,67,12.94,42.53,Thick,1768,Hubble,False,None,False,67.28,107.92,446.99
Mars,Proxima Centauri,882.43,64.4,50316.0,2855.1,270.4,False,80,10.66,30.06,Toxic,1774,Apollo,True,Ice,True,65.75,235.0,362.23
Earth,Alpha Centauri,803.62,81.31,21241.0,3214.5,-163.6,True,49,20.41,54.98,None,1619,Apollo,False,Vapor,False,4.17,397.2,232.59
Venus,Sirius,505.26,74.34,37257.0,9250.2,-120.4,True,36,7.27,29.86,None,1708,Voyager,True,Ice,True,49.47,174.26,43.25
Uranus,Betelgeuse,967.13,18.85,49150.0,609.4,-197.3,False,45,18.14,27.57,Thin,1792,Hubble,True,None,False,42.03,497.44,28.47
Neptune,Sirius,417.82,137.74,63118.0,4882.1,499.6,False,41,27.48,12.76,Thin,1843,Hubble,True,Ice,False,83.51,474.01,187.16
Jupiter,Proxima Centauri,984.11,219.85,55661.0,9132.4,361.6,False,14,24.14,19.15,None,1923,JWST,False,Vapor,False,23.16,956.48,231.91
Jupiter,Betelgeuse,667.95,182.06,47669.0,6123.1,350.7,True,32,27.72,3.5,Toxic,1879,Apollo,True,Ice,False,24.29,436.56,304.56
Earth,Proxima Centauri,634.71,201.89,47895.0,5486.8,156.8,False,79,29.38,38.38,Thin,1827,Cassini,True,Liquid,False,37.02,786.7,3.24
Mars,Alpha Centauri,166.04,24.44,66269.0,2535.0,10.0,True,10,1.31,15.66,None,1635,Voyager,False,Liquid,True,21.9,942.2,494.86
Mercury,Sol,881.94,285.45,21412.0,3465.6,-94.1,True,19,19.06,18.95,None,1644,Hubble,True,Vapor,False,11.63,877.6,181.97
Mars,Betelgeuse,427.55,251.56,1077.0,8527.9,-0.7,False,23,12.97,46.48,Toxic,1985,Galileo,True,Ice,True,77.17,212.62,424.05
Earth,Alpha Centauri,162.32,241.55,19765.0,5614.2,63.2,False,63,25.94,20.31,Thick,1627,Galileo,True,Vapor,True,50.24,498.55,267.48
Jupiter,Alpha Centauri,12.71,246.91,16035.0,5171.7,329.4,False,79,8.3,15.29,None,1753,Cassini,True,Ice,True,77.52,351.0,65.22
Mars,Betelgeuse,559.8,279.82,46667.0,1040.8,177.8,False,93,29.45,10.97,Thin,1622,Apollo,False,None,True,74.8,402.86,398.78
Jupiter,Proxima Centauri,527.45,163.32,44726.0,209.5,-145.8,False,97,18.8,46.72,Toxic,1806,Apollo,True,Liquid,False,25.38,364.0,354.91
Uranus,Alpha Centauri,719.38,60.16,41949.0,9638.7,-187.4,True,64,24.01,8.65,Toxic,2019,Apollo,True,None,False,49.3,827.23,263.72
Neptune,Sirius,890.27,185.07,2121.0,3801.0,-128.4,True,87,3.48,27.77,Toxic,1690,JWST,False,Ice,False,7.49,454.88,257.28
Mercury,Alpha Centauri,79.5,222.89,51286.0,6052.0,87.3,True,87,6.32,30.91,Thick,1989,Galileo,True,None,False,82.37,526.08,43.74
Uranus,Proxima Centauri,731.52,221.4,23324.0,843.2,453.2,False,72,22.99,41.56,Thick,2018,Apollo,True,Vapor,True,36.38,982.54,327.92
Jupiter,Proxima Centauri,187.49,156.48,46889.0,6847.0,246.2,True,85,1.64,38.36,Thin,1958,Galileo,False,Vapor,True,35.43,64.68,455.62
Jupiter,Sirius,858.19,20.63,39404.0,9329.0,361.3,False,75,24.69,48.83,Thin,1637,Cassini,False,Ice,True,27.25,490.52,46.62
Venus,Alpha Centauri,819.08,111.4,24648.0,5777.9,126.5,False,16,1.4,3.64,Toxic,2018,Voyager,False,Liquid,False,41.46,775.19,131.76
Venus,Proxima Centauri,540.84,276.24,10286.0,1304.8,53.2,True,88,20.06,18.49,Thin,1827,JWST,False,Vapor,False,22.66,155.41,451.15
Uranus,Betelgeuse,710.27,175.38,7515.0,5838.1,-124.1,True,91,11.59,17.53,None,1801,Hubble,True,Liquid,False,33.74,613.47,142.17
Saturn,Sol,314.42,161.55,58375.0,7675.2,413.2,False,60,18.73,9.61,Thick,1949,Cassini,False,Ice,False,72.0,243.27,326.97
Uranus,Sol,471.22,80.73,64369.0,4093.8,348.2,True,14,21.18,18.06,Toxic,1908,Galileo,True,Liquid,True,75.08,868.07,267.41
Venus,Sol,821.65,110.6,45835.0,8804.4,-82.3,False,93,10.93,19.28,Toxic,1853,Cassini,False,Ice,False,27.38,330.46,298.16
Jupiter,Alpha Centauri,459.32,268.61,8137.0,6504.4,158.6,True,50,4.13,31.79,None,1637,Hubble,True,None,False,42.21,332.42,207.89
Earth,Sirius,357.86,199.97,28740.0,8997.5,141.2,True,26,3.02,40.16,None,1820,JWST,False,Ice,True,78.64,600.2,150.0
Uranus,Proxima Centauri,494.26,236.24,51297.0,6253.9,237.6,True,85,18.08,23.48,None,1786,Voyager,False,None,True,4.74,187.65,24.27
Jupiter,Betelgeuse,828.27,136.36,54808.0,1356.3,462.3,True,73,16.1,43.45,None,1642,Hubble,True,Ice,False,80.02,288.46,372.14
Earth,Betelgeuse,335.27,189.11,9157.0,3131.4,205.8,True,60,22.52,20.83,Toxic,1958,JWST,False,Vapor,False,19.73,419.55,373.05
Earth,Alpha Centauri,173.84,74.59,1002.0,2057.9,178.2,False,57,15.78,18.13,Thick,1713,Galileo,False,Vapor,True,61.07,356.87,335.36
Venus,Sol,712.04,211.67,50137.0,9092.8,-164.8,True,30,13.25,32.93,Thick,1859,Hubble,False,Liquid,False,52.43,527.25,321.82
Uranus,Alpha Centauri,826.0,128.34,25605.0,7616.0,-156.0,True,90,12.54,2.4,None,1604,Cassini,True,Ice,True,49.76,601.64,121.86
Mars,Sirius,100.73,132.82,18559.0,6780.2,-68.9,True,11,1.77,5.71,Thin,1667,Apollo,False,Ice,True,77.34,568.83,11.17
Mercury,Sirius,239.95,194.83,1890.0,3044.6,-177.3,False,45,10.73,25.66,Toxic,1827,Cassini,False,Ice,False,9.14,655.9,404.36
Venus,Proxima Centauri,142.06,280.89,38281.0,1881.2,320.3,False,30,29.3,56.63,Thick,1722,Galileo,True,Liquid,True,31.23,311.21,245.57
Venus,Proxima Centauri,348.01,19.3,59729.0,7576.7,306.3,False,31,26.33,43.57,None,1772,Voyager,True,Vapor,False,48.44,130.79,153.42
Mars,Sirius,450.41,247.44,67077.0,4767.9,-104.8,False,31,10.55,6.2,Thin,1935,Hubble,False,Ice,False,73.02,762.0,50.97
Mercury,Sirius,748.85,87.79,40036.0,2296.6,385.3,False,98,18.05,50.93,Thin,1752,Voyager,True,Liquid,False,19.48,851.53,31.36
Jupiter,Sirius,651.18,133.23,36498.0,6185.4,-91.6,True,52,25.57,44.21,None,1866,Galileo,True,Ice,False,72.26,260.72,174.43
Saturn,Alpha Centauri,620.97,6.67,6869.0,451.3,10.8,True,60,13.8,37.05,Toxic,1756,Hubble,True,None,True,35.97,410.06,402.37
Uranus,Sirius,352.44,90.38,38872.0,3295.4,-25.7,True,45,1.52,49.4,Thick,1761,JWST,False,Ice,False,17.0,501.08,459.36
Saturn,Betelgeuse,841.46,150.84,27219.0,4712.1,60.6,False,84,3.16,24.84,Thin,1813,JWST,False,None,False,68.31,535.66,448.38
Jupiter,Sol,471.34,16.95,42892.0,1522.2,-21.7,False,73,15.8,14.07,Thick,1997,Cassini,True,Liquid,True,8.18,661.19,460.0
Neptune,Sirius,979.11,147.38,27822.0,9847.3,142.3,True,79,29.11,31.21,Thick,1975,Cassini,False,Liquid,False,46.33,46.4,453.86
Venus,Sol,634.18,278.14,17581.0,2130.5,85.2,False,6,21.1,33.38,Thin,2007,Galileo,True,Vapor,False,5.75,722.87,263.61
Mercury,Alpha Centauri,126.35,31.71,7553.0,1347.0,490.6,False,3,3.06,32.76,None,2022,JWST,False,Ice,False,32.08,66.66,109.71
Venus,Sol,676.21,229.36,22729.0,2075.2,-160.9,False,90,6.49,34.34,Thin,1625,Hubble,True,Liquid,False,54.1,470.95,399.02
Earth,Alpha Centauri,325.17,122.96,7668.0,7702.2,-100.5,True,51,23.37,56.97,Thin,1891,JWST,False,Vapor,True,50.05,828.53,106.86
Venus,Betelgeuse,686.36,196.59,13206.0,4283.8,-163.0,True,88,25.4,54.23,Toxic,2022,Cassini,True,Ice,True,36.42,453.96,133.6
Venus,Alpha Centauri,69.73,78.14,69126.0,5675.9,238.1,False,30,18.91,52.67,Thick,1788,Galileo,False,Liquid,False,38.61,153.34,116.63
Jupiter,Alpha Centauri,174.96,47.93,31643.0,259.0,-161.8,False,74,19.69,48.28,None,1999,JWST,False,None,True,20.41,985.11,257.49
Jupiter,Proxima Centauri,855.75,48.22,37699.0,392.6,385.5,False,83,1.82,56.66,Thick,1721,Galileo,True,Liquid,True,41.03,889.84,160.91
Jupiter,Sirius,227.26,21.24,61280.0,4486.0,158.4,False,35,25.03,6.81,Thin,1829,JWST,False,None,True,85.79,772.46,77.08
Saturn,Sirius,837.06,55.78,69694.0,8175.7,168.9,True,53,23.86,16.64,None,1658,Voyager,False,Vapor,True,76.54,414.45,226.59
Earth,Betelgeuse,279.35,199.3,41207.0,8858.1,193.1,False,53,8.51,30.21,None,1695,JWST,False,Vapor,False,13.07,187.93,436.95
Neptune,Betelgeuse,642.92,264.52,57061.0,912.7,-80.4,True,16,21.55,50.95,None,1861,Cassini,False,Ice,True,2.68,941.7,285.28
Neptune,Sirius,694.18,244.26,23559.0,5406.7,-61.6,True,74,7.23,30.8,None,1953,Hubble,False,Ice,False,84.02,534.69,439.17
Jupiter,Proxima Centauri,512.7,205.57,22096.0,9136.6,23.2,True,29,2.17,45.13,Toxic,1911,Cassini,False,Ice,False,47.41,853.09,97.94
Mercury,Sirius,305.38,33.22,28787.0,3910.3,215.4,False,98,6.83,9.2,None,1735,Cassini,False,Vapor,True,48.41,345.38,83.49
Saturn,Proxima Centauri,212.72,86.83,47403.0,8304.2,-52.9,True,21,6.18,15.89,Thin,1949,Cassini,False,None,False,70.26,338.61,287.79
Mars,Betelgeuse,33.29,93.01,48071.0,1380.3,-118.6,True,42,10.79,44.17,Toxic,1882,Galileo,True,Ice,True,28.32,985.61,231.66
Mercury,Sol,304.02,75.06,22752.0,9357.2,479.1,False,26,13.14,10.72,Thin,2010,Apollo,False,Ice,False,43.37,524.22,330.09
Uranus,Betelgeuse,653.2,154.55,10191.0,7526.7,-184.6,False,36,15.75,21.73,Thin,1719,Apollo,True,Vapor,False,87.18,144.99,397.31
Uranus,Betelgeuse,938.31,160.71,44635.0,9416.3,361.9,False,45,14.83,16.63,Thick,2024,Voyager,False,None,True,60.49,223.58,375.65
Mercury,Alpha Centauri,871.22,107.13,9854.0,6782.3,351.6,True,34,8.85,21.64,None,1624,Cassini,True,Liquid,False,13.84,484.53,471.13
Jupiter,Alpha Centauri,766.09,106.2,40916.0,3665.9,8.0,False,3,1.85,42.79,None,1941,Apollo,False,Ice,True,11.99,47.26,199.13
Mars,Alpha Centauri,788.47,248.58,48846.0,9384.9,-105.1,True,79,18.55,22.7,Thin,1745,Voyager,True,Liquid,False,18.38,465.22,103.19
Mars,Alpha Centauri,665.02,236.81,49342.0,2791.9,-98.1,True,79,12.48,33.76,None,1611,Galileo,True,Liquid,False,69.0,421.85,275.46
Saturn,Proxima Centauri,260.36,92.41,52990.0,3355.1,288.2,False,84,9.66,6.9,Toxic,1686,Cassini,False,Ice,True,26.58,780.44,55.37
Mars,Sirius,907.2,274.15,61227.0,7023.0,250.0,True,25,26.14,48.5,Thick,1708,Hubble,True,Vapor,True,1.92,358.17,144.43
Uranus,Sol,670.77,285.85,35497.0,7664.9,347.9,True,99,22.66,22.82,None,2022,Galileo,False,Ice,True,84.98,982.64,103.94
Earth,Betelgeuse,560.48,98.09,51387.0,9297.6,456.2,True,18,25.88,39.26,None,1944,Voyager,False,None,False,15.27,184.87,198.28
Jupiter,Proxima Centauri,111.08,106.39,43723.0,2087.8,284.3,True,80,15.35,43.8,Toxic,1865,Galileo,True,None,True,0.86,593.03,55.61
Mars,Sol,447.11,151.74,13878.0,7990.1,-90.9,False,44,4.8,13.37,Thick,1821,Hubble,False,Ice,True,21.34,94.25,15.92
Saturn,Proxima Centauri,460.41,282.34,2773.0,7398.5,-29.6,True,25,21.19,53.2,Toxic,1673,Galileo,True,Liquid,True,21.15,735.19,328.4
Uranus,Proxima Centauri,864.58,262.91,20633.0,684.8,389.5,False,21,6.98,37.36,Thin,1932,Voyager,True,None,True,37.98,994.78,305.12
Earth,Betelgeuse,546.69,30.86,31569.0,3902.9,-53.5,True,57,13.8,26.29,Thin,1909,Hubble,False,None,False,82.84,820.04,354.18
Venus,Sirius,380.46,117.88,43580.0,2863.5,-149.2,True,62,2.89,11.76,None,2012,Hubble,False,Ice,False,79.13,557.93,330.19
Venus,Alpha Centauri,976.8,166.06,59647.0,3079.7,292.3,False,27,24.93,56.6,Thick,1701,Galileo,False,Ice,False,41.12,487.32,57.15
Earth,Sirius,110.81,150.99,14541.0,9830.3,81.8,True,64,4.65,45.55,Thin,2024,Hubble,False,Vapor,False,36.98,835.85,145.54
Uranus,Betelgeuse,422.61,58.24,9663.0,6445.6,444.0,True,43,27.19,13.27,Toxic,1736,Galileo,False,Ice,False,49.95,936.29,64.76
Saturn,Betelgeuse,42.12,257.66,67480.0,7190.9,255.2,True,99,26.06,20.92,Thin,1790,Cassini,True,Ice,False,21.91,989.26,421.49
Earth,Betelgeuse,739.93,203.11,8455.0,9767.3,-136.7,True,42,14.47,48.77,Thin,2020,Hubble,True,None,True,4.7,399.56,373.45
Jupiter,Sol,918.08,251.39,34016.0,3803.2,463.5,True,36,22.59,42.04,Toxic,1741,Galileo,False,None,False,84.53,990.96,100.76
Jupiter,Sirius,280.11,257.64,41404.0,8028.3,-19.0,True,65,18.96,46.18,None,1956,Cassini,False,None,True,16.8,160.15,170.65
Venus,Sirius,858.36,224.53,38355.0,4373.6,36.0,False,16,24.29,27.03,Thick,1672,Hubble,False,Liquid,True,17.86,257.28,483.31
Mars,Proxima Centauri,292.29,131.82,6936.0,8701.9,81.6,False,39,13.52,43.27,None,1927,Cassini,True,None,True,42.52,93.57,297.08
Saturn,Proxima Centauri,910.78,183.2,4935.0,1847.5,-164.1,False,37,23.79,23.8,Toxic,1766,JWST,True,None,True,44.25,275.38,400.58
Venus,Proxima Centauri,753.99,48.19,8278.0,9479.5,147.6,True,84,14.41,13.46,Thin,1767,Hubble,True,Ice,False,1.66,769.1,132.3
Mars,Betelgeuse,804.93,202.13,41406.0,2226.8,-113.7,True,60,28.29,38.33,Thick,1653,JWST,False,Vapor,False,13.32,853.66,105.03
Mars,Sirius,18.1,53.86,38560.0,3295.9,80.7,True,8,15.1,58.58,None,1858,Voyager,False,None,False,34.03,780.0,391.96
Neptune,Betelgeuse,962.81,208.22,17128.0,7574.1,45.5,False,76,14.42,19.33,Toxic,1710,Voyager,True,Vapor,True,61.54,632.91,342.94
Jupiter,Sol,726.7,68.96,45006.0,3967.9,341.0,True,74,23.77,28.2,Thin,1831,Galileo,False,None,False,20.56,516.4,340.49
Uranus,Proxima Centauri,304.82,35.35,57585.0,6101.7,362.2,False,60,24.83,40.77,Thin,1760,Apollo,False,None,False,38.07,710.16,276.32
Mercury,Betelgeuse,829.41,49.67,3869.0,4473.5,-92.6,True,79,17.08,32.95,None,1951,JWST,True,Vapor,False,50.16,393.88,281.79
Uranus,Betelgeuse,281.59,0.7,35371.0,7436.6,56.6,True,15,6.21,50.76,Toxic,1926,JWST,True,Ice,False,79.97,842.1,367.85
Mercury,Sol,872.77,215.65,48562.0,2321.9,61.3,True,1,14.56,45.94,Thin,1618,Voyager,False,None,False,29.35,678.8,135.0
Earth,Alpha Centauri,112.67,219.75,18410.0,631.7,-94.0,False,71,29.07,4.44,Thin,1889,JWST,True,Vapor,False,12.02,699.32,176.38
Jupiter,Sirius,703.72,154.53,22236.0,3034.3,358.9,True,42,22.84,59.91,Thick,1649,Apollo,False,None,True,44.03,538.26,435.82
Mars,Alpha Centauri,540.74,48.49,43341.0,4769.4,295.1,False,41,24.52,45.39,Thin,1774,Cassini,True,Liquid,True,67.2,885.8,154.43
Saturn,Proxima Centauri,96.62,25.16,62958.0,1721.8,-66.7,True,76,1.95,51.97,None,1901,Cassini,True,Liquid,False,9.89,255.75,273.15
Mercury,Betelgeuse,241.97,5.84,56885.0,3580.2,56.7,True,56,14.57,39.42,Toxic,1783,Apollo,False,Liquid,True,38.22,384.24,351.32
Uranus,Sol,12.5,49.81,41236.0,4029.8,-125.9,False,80,19.75,51.52,Toxic,1784,JWST,False,Liquid,True,1.6,778.75,499.96
Mars,Sol,468.82,267.27,51385.0,621.0,239.7,True,87,25.07,7.63,Thick,1938,JWST,True,Ice,False,3.02,495.29,217.65
Mercury,Sirius,301.34,72.54,26173.0,5853.9,-115.0,True,66,2.43,21.52,Toxic,1906,JWST,False,Liquid,True,43.47,889.77,214.05
Mercury,Alpha Centauri,598.4,106.35,45227.0,8849.2,490.2,True,29,25.72,52.71,None,1909,Galileo,True,Vapor,False,26.84,349.67,421.29
Neptune,Sirius,297.31,31.69,33167.0,1559.8,346.5,True,12,16.9,12.9,Thin,1945,Hubble,False,None,True,76.06,372.48,402.75
Mercury,Betelgeuse,299.99,66.79,14106.0,5998.2,73.2,False,18,6.72,5.62,Thick,1680,Apollo,True,Vapor,False,54.19,889.29,365.54
Saturn,Sirius,743.22,155.82,49420.0,6664.2,205.0,False,6,10.2,47.5,Toxic,1973,Apollo,True,Liquid,True,40.85,467.05,231.61
Jupiter,Sol,48.24,182.37,39396.0,4222.4,437.9,True,8,9.18,50.29,Thick,1755,Apollo,True,Ice,True,36.71,518.54,161.97
Saturn,Sol,902.9,73.68,25745.0,7025.9,187.9,True,82,16.39,10.6,Thick,1874,Apollo,False,Liquid,True,44.75,336.1,304.37
Venus,Proxima Centauri,852.28,17.41,63882.0,4136.8,-77.9,False,53,2.5,51.41,Toxic,1882,Apollo,True,Liquid,True,3.64,280.29,438.11
Mars,Proxima Centauri,667.84,117.37,2444.0,5071.1,65.1,True,85,5.6,41.52,Thick,1848,JWST,True,Ice,False,80.35,657.67,441.89
